STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,PSUN,TSUN,TMAX,TMIN,TOBS
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150709,86,-9999,-9999,-9999,-9999,283,183,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150710,10,-9999,-9999,-9999,-9999,228,167,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150711,0,-9999,-9999,-9999,-9999,278,167,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150712,8,-9999,-9999,-9999,-9999,267,167,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150713,5,-9999,-9999,-9999,-9999,272,183,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150714,79,-9999,-9999,-9999,-9999,272,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150715,0,-9999,-9999,-9999,-9999,250,150,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150716,0,-9999,-9999,-9999,-9999,261,128,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150717,0,-9999,-9999,-9999,-9999,278,156,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150718,8,-9999,-9999,-9999,-9999,311,228,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150719,0,-9999,-9999,-9999,-9999,306,222,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150720,0,-9999,-9999,-9999,-9999,294,211,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150721,18,-9999,-9999,-9999,-9999,289,178,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150722,0,-9999,-9999,-9999,-9999,250,156,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150723,0,-9999,-9999,-9999,-9999,267,156,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150724,0,-9999,-9999,-9999,-9999,283,150,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150725,0,-9999,-9999,-9999,-9999,300,178,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150726,0,-9999,-9999,-9999,-9999,306,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150727,0,-9999,-9999,-9999,-9999,311,200,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150728,0,-9999,-9999,-9999,-9999,311,206,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150729,0,-9999,-9999,-9999,-9999,328,211,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150730,3,-9999,-9999,-9999,-9999,294,217,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150731,0,-9999,-9999,-9999,-9999,294,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150801,0,-9999,-9999,-9999,-9999,289,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150802,0,-9999,-9999,-9999,-9999,300,156,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150803,216,-9999,-9999,-9999,-9999,283,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150804,0,-9999,-9999,-9999,-9999,272,172,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150805,0,-9999,-9999,-9999,-9999,261,172,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150806,0,-9999,-9999,-9999,-9999,217,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150807,0,-9999,-9999,-9999,-9999,250,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150808,0,-9999,-9999,-9999,-9999,278,172,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150809,0,-9999,-9999,-9999,-9999,289,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150810,0,-9999,-9999,-9999,-9999,283,183,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150811,3,-9999,-9999,-9999,-9999,267,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150812,0,-9999,-9999,-9999,-9999,250,161,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150813,0,-9999,-9999,-9999,-9999,250,128,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150814,0,-9999,-9999,-9999,-9999,294,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150815,0,-9999,-9999,-9999,-9999,300,172,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150816,0,-9999,-9999,-9999,-9999,311,178,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150817,0,-9999,-9999,-9999,-9999,317,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150818,277,-9999,-9999,-9999,-9999,261,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150819,8,-9999,-9999,-9999,-9999,306,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150820,15,-9999,-9999,-9999,-9999,272,183,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150821,0,-9999,-9999,-9999,-9999,256,150,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150822,0,-9999,-9999,-9999,-9999,256,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150823,0,-9999,-9999,-9999,-9999,278,156,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150824,0,-9999,-9999,-9999,-9999,261,178,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150825,0,-9999,-9999,-9999,-9999,211,139,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150826,0,-9999,-9999,-9999,-9999,200,128,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150827,0,-9999,-9999,-9999,-9999,211,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150828,0,-9999,-9999,-9999,-9999,256,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150829,0,-9999,-9999,-9999,-9999,294,128,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150830,10,-9999,-9999,-9999,-9999,289,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150831,0,-9999,-9999,-9999,-9999,311,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150901,0,-9999,-9999,-9999,-9999,311,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150902,0,-9999,-9999,-9999,-9999,311,206,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150903,0,-9999,-9999,-9999,-9999,306,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150904,0,-9999,-9999,-9999,-9999,317,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150905,251,-9999,-9999,-9999,-9999,322,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150906,0,-9999,-9999,-9999,-9999,300,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150907,0,-9999,-9999,-9999,-9999,317,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150908,0,-9999,-9999,-9999,-9999,322,194,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150909,3,-9999,-9999,-9999,-9999,311,206,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150910,203,-9999,-9999,-9999,-9999,211,172,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150911,0,-9999,-9999,-9999,-9999,256,139,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150912,97,-9999,-9999,-9999,-9999,183,117,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150913,3,-9999,-9999,-9999,-9999,172,111,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150914,0,-9999,-9999,-9999,-9999,222,100,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150915,0,-9999,-9999,-9999,-9999,250,89,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150916,0,-9999,-9999,-9999,-9999,272,139,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150917,0,-9999,-9999,-9999,-9999,278,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150918,0,-9999,-9999,-9999,-9999,283,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150919,97,-9999,-9999,-9999,-9999,294,139,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150920,0,-9999,-9999,-9999,-9999,206,106,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150921,0,-9999,-9999,-9999,-9999,217,106,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150922,0,-9999,-9999,-9999,-9999,233,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150923,0,-9999,-9999,-9999,-9999,244,122,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150924,0,-9999,-9999,-9999,-9999,267,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150925,0,-9999,-9999,-9999,-9999,250,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150926,0,-9999,-9999,-9999,-9999,233,139,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150927,0,-9999,-9999,-9999,-9999,233,150,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150928,94,-9999,-9999,-9999,-9999,228,167,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150929,513,-9999,-9999,-9999,-9999,211,178,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150930,66,-9999,-9999,-9999,-9999,178,122,-9999
